degree,description,checkout_count,duration_min,content
Teacher,อ.คณะเศรษฐศาสตร์,2.0,60903.89333333332,E Book
Teacher,อ.คณะเศรษฐศาสตร์,0.0,45318.45833333333,Languages
Teacher,อ.คณะเศรษฐศาสตร์,0.0,10404.341666666667,E Book
Teacher,อ.คณะเศรษฐศาสตร์,0.0,8844.316666666668,E Book
Teacher,อ.คณะเศรษฐศาสตร์,0.0,47844.134848484835,Book
Teacher,อ.คณะเศรษฐศาสตร์,15.0,55380.25083333333,E Book
Teacher,อ.คณะเศรษฐศาสตร์,57.0,60195.180921052626,Languages
Teacher,อ.คณะเศรษฐศาสตร์,0.0,71180.61666666668,Literatures
Teacher,อ.คณะเศรษฐศาสตร์,0.0,31973.000000000004,Philosophy
Teacher,อ.คณะเศรษฐศาสตร์,0.0,96008.75333333333,Religion
Teacher,อ.คณะเศรษฐศาสตร์,0.0,5765.533333333334,Social sciences
Teacher,อ.คณะเศรษฐศาสตร์,1.0,16255.133333333335,Arts and recration
Teacher,อ.คณะเศรษฐศาสตร์,0.0,54440.93333333333,E Book
Teacher,อ.คณะเศรษฐศาสตร์,19.0,24778.78181818181,Languages
Teacher,อ.คณะเศรษฐศาสตร์,0.0,27139.25833333333,Literatures
Teacher,อ.คณะเศรษฐศาสตร์,0.0,10402.416666666666,Religion
Teacher,อ.คณะเศรษฐศาสตร์,2.0,28502.166666666664,Languages
Teacher,อ.คณะเศรษฐศาสตร์,0.0,18744.766666666666,E Book
Teacher,อ.คณะเศรษฐศาสตร์,3.0,21999.58194444445,Book
Teacher,อ.คณะเศรษฐศาสตร์,15.0,28589.93787878788,E Book
Teacher,อ.คณะเศรษฐศาสตร์,0.0,31602.856060606056,Languages
Teacher,อ.คณะเศรษฐศาสตร์,0.0,13940.874999999998,Literatures
Teacher,อ.คณะเศรษฐศาสตร์,0.0,2.0000000000000004,Reserve 3
Teacher,อ.คณะเศรษฐศาสตร์,0.0,40886.61666666667,Social sciences
Teacher,อ.คณะเศรษฐศาสตร์,0.0,26394.016666666666,Languages
Teacher,อ.คณะเศรษฐศาสตร์,5.0,45246.13333333333,Languages
Teacher,อ.คณะเศรษฐศาสตร์,0.0,6534.414814814814,E Thesis
Teacher,อ.คณะเศรษฐศาสตร์,0.0,4949.245238095238,Thesis
Teacher,อ.คณะแพทยศาสตร์,4.0,34895.71309523808,Book
Teacher,อ.คณะแพทยศาสตร์,2.0,41626.366666666654,E Book
Teacher,อ.คณะแพทยศาสตร์,3.0,10284.216666666667,E Book
Teacher,อ.คณะแพทยศาสตร์,56.0,42894.19460784312,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,747.0,45605.447205882345,Book
Teacher,อ.คณะแพทยศาสตร์,25.0,44504.08833333333,E Book
Teacher,อ.คณะแพทยศาสตร์,155.0,45942.84906367042,Literatures
Teacher,อ.คณะแพทยศาสตร์,9.0,66892.69444444444,Philosophy
Teacher,อ.คณะแพทยศาสตร์,3.0,11461.5,Special Collection
Teacher,อ.คณะแพทยศาสตร์,12.0,55220.88888888888,Technologies
Teacher,อ.คณะแพทยศาสตร์,0.0,36256.833333333336,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,170.0,42469.27875457877,Book
Teacher,อ.คณะแพทยศาสตร์,19.0,43098.430000000015,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,46139.21666666667,E Book for Staff
Teacher,อ.คณะแพทยศาสตร์,331.0,69232.52533333334,History and Geography
Teacher,อ.คณะแพทยศาสตร์,246.0,38054.72422839506,Languages
Teacher,อ.คณะแพทยศาสตร์,8.0,50959.45098039215,Religion
Teacher,อ.คณะแพทยศาสตร์,14.0,26029.35,Social sciences
Teacher,อ.คณะแพทยศาสตร์,31.0,42813.84358974359,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,123.0,50921.251576576586,Book
Teacher,อ.คณะแพทยศาสตร์,5.0,33705.57333333333,E Book
Teacher,อ.คณะแพทยศาสตร์,3.0,64567.8,History and Geography
Teacher,อ.คณะแพทยศาสตร์,40.0,41471.67701149426,Languages
Teacher,อ.คณะแพทยศาสตร์,45.0,31346.920312499984,Philosophy
Teacher,อ.คณะแพทยศาสตร์,3.0,55447.36666666668,Social sciences
Teacher,อ.คณะแพทยศาสตร์,6.0,8834.05,Technologies
Teacher,อ.คณะแพทยศาสตร์,0.0,10080.0,E Reserve 7
Teacher,อ.คณะแพทยศาสตร์,76.0,9238.803508771927,History and Geography
Teacher,อ.คณะแพทยศาสตร์,0.0,9927.45,Literatures
Teacher,อ.คณะแพทยศาสตร์,3.0,3069.733333333333,Reserve 7
Teacher,อ.คณะแพทยศาสตร์,3.0,42165.74166666667,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,76.0,36545.05656565656,Book
Teacher,อ.คณะแพทยศาสตร์,0.0,29686.35,E Book
Teacher,อ.คณะแพทยศาสตร์,14.0,38347.00333333334,History and Geography
Teacher,อ.คณะแพทยศาสตร์,4.0,29207.5,Languages
Teacher,อ.คณะแพทยศาสตร์,6.0,23876.925,Literatures
Teacher,อ.คณะแพทยศาสตร์,0.0,34001.70833333333,Religion
Teacher,อ.คณะแพทยศาสตร์,5.0,2666.825,Social sciences
Teacher,อ.คณะแพทยศาสตร์,0.0,39719.63333333333,Technologies
Teacher,อ.คณะแพทยศาสตร์,0.0,50219.88333333333,Book
Teacher,อ.คณะแพทยศาสตร์,12.0,39338.925555555536,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,14181.933333333332,Religion
Teacher,อ.คณะแพทยศาสตร์,0.0,43303.66666666666,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,3.0,36570.01666666666,Literatures
Teacher,อ.คณะแพทยศาสตร์,0.0,20211.15,Philosophy
Teacher,อ.คณะแพทยศาสตร์,0.0,7116.266666666666,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,0.0,86717.31666666668,Book
Teacher,อ.คณะแพทยศาสตร์,2.0,44078.94166666666,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,7332.083333333332,Languages
Teacher,อ.คณะแพทยศาสตร์,0.0,19861.516666666666,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,19520.9125,Philosophy
Teacher,อ.คณะแพทยศาสตร์,0.0,89399.45,Book
Teacher,อ.คณะแพทยศาสตร์,0.0,12044.933333333332,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,109837.66666666669,E Book
Teacher,อ.คณะแพทยศาสตร์,2.0,5775.55,Book
Teacher,อ.คณะแพทยศาสตร์,0.0,18688.75,E Book
Teacher,อ.คณะแพทยศาสตร์,6.0,59803.60833333332,Literatures
Teacher,อ.คณะแพทยศาสตร์,0.0,29215.44666666667,Religion
Teacher,อ.คณะแพทยศาสตร์,0.0,15939.383333333335,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,0.0,27268.0,Book
Teacher,อ.คณะแพทยศาสตร์,0.0,15285.049999999996,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,28710.533333333336,E Book for Staff
Teacher,อ.คณะแพทยศาสตร์,3.0,35250.3,Languages
Teacher,อ.คณะแพทยศาสตร์,0.0,14281.916666666664,Technologies
Teacher,อ.คณะแพทยศาสตร์,0.0,25882.480000000003,Arts and recration
Teacher,อ.คณะแพทยศาสตร์,34.0,40225.241911764686,Book
Teacher,อ.คณะแพทยศาสตร์,1179.0,44563.92813835461,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,34424.48333333333,E Book for Staff
Teacher,อ.คณะแพทยศาสตร์,0.0,172432.3,E Reference Book
Teacher,อ.คณะแพทยศาสตร์,0.0,22286.1625,Languages
Teacher,อ.คณะแพทยศาสตร์,24.0,28032.504629629628,Literatures
Teacher,อ.คณะแพทยศาสตร์,2.0,33590.15,Philosophy
Teacher,อ.คณะแพทยศาสตร์,1.0,15889.05,Religion
Teacher,อ.คณะแพทยศาสตร์,0.0,14227.211111111108,Reserve 3
Teacher,อ.คณะแพทยศาสตร์,0.0,7050.033333333334,Social sciences
Teacher,อ.คณะแพทยศาสตร์,0.0,42577.075,Technologies
Teacher,อ.คณะแพทยศาสตร์,0.0,41646.8,Special Collection
Teacher,อ.คณะแพทยศาสตร์,0.0,1.5444444444444445,Book
Teacher,อ.คณะแพทยศาสตร์,0.0,38636.16666666666,E Reserve 3
Teacher,อ.คณะแพทยศาสตร์,2.0,25417.647777777787,Book
Teacher,อ.คณะแพทยศาสตร์,0.0,60447.06111111111,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,21885.95833333333,Literatures
Teacher,อ.คณะแพทยศาสตร์,0.0,1767.4400000000005,Thesis
Teacher,อ.คณะแพทยศาสตร์,0.0,45644.19166666666,Book
Teacher,อ.คณะแพทยศาสตร์,0.0,61829.905555555546,E Book
Teacher,อ.คณะแพทยศาสตร์,4.0,24090.70833333333,Book
Teacher,อ.คณะแพทยศาสตร์,3.0,31772.56666666667,Religion
Teacher,อ.คณะแพทยศาสตร์,0.0,3543.6111111111113,Literatures
Teacher,อ.คณะแพทยศาสตร์,0.0,20507.0,Philosophy
Teacher,อ.คณะแพทยศาสตร์,0.0,22822.691666666666,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,20031.95,E Book
Teacher,อ.คณะแพทยศาสตร์,0.0,21658.866666666665,Languages
Teacher,อ.พิเศษอักษรฯ,1008.0,36924.55079365079,Book
Teacher,อ.พิเศษอักษรฯ,600.0,30328.413114754112,E Book
Teacher,อ.พิเศษอักษรฯ,6.0,27384.21666666667,E Book for Staff
Teacher,อ.พิเศษอักษรฯ,12.0,16375.866666666667,History and Geography
Teacher,อ.พิเศษอักษรฯ,60.0,43443.31818181818,Languages
Teacher,อ.พิเศษอักษรฯ,12.0,22287.566666666666,Philosophy
Teacher,อ.พิเศษอักษรฯ,12.0,29477.75833333333,Religion
Teacher,อ.พิเศษอักษรฯ,6.0,64232.40000000001,Reserve 3
Teacher,อ.พิเศษอักษรฯ,18.0,21938.19444444445,Reserve 7
Teacher,อ.พิเศษอักษรฯ,228.0,36315.871929824534,Social sciences
Teacher,อ.พิเศษอักษรฯ,12.0,20862.366666666665,Special Collection
Teacher,อ.พิเศษอักษรฯ,36.0,17638.544444444444,Technologies
Teacher,อ.พิเศษอักษรฯ,24.0,34832.85,Book
Teacher,อ.พิเศษอักษรฯ,12.0,15772.358333333335,E Book
Teacher,อ.พิเศษอักษรฯ,6.0,17355.966666666667,E Special Collection
Teacher,อ.พิเศษอักษรฯ,54.0,32294.527777777777,Technologies
Teacher,อ.พิเศษอักษรฯ,24.0,35902.89583333333,Technologies
Teacher,อ.พิเศษอักษรฯ,60.0,6084.763333333333,Book
Teacher,อ.พิเศษอักษรฯ,6.0,5654.333333333332,E Reserve 7
Teacher,อ.พิเศษอักษรฯ,6.0,2659.0666666666666,History and Geography
Teacher,อ.พิเศษอักษรฯ,78.0,6579.665384615385,Reserve 7
Teacher,อ.พิเศษอักษรฯ,6.0,8701.116666666667,Technologies
Teacher,อ.พิเศษอักษรฯ,42.0,13876.411904761904,Book
Teacher,อ.พิเศษอักษรฯ,0.0,28607.675,E Book
Teacher,อ.พิเศษอักษรฯ,42.0,31623.68333333333,Thesis
Teacher,อ.พิเศษอักษรฯ,6.0,20201.483333333334,E Book
Teacher,อ.พิเศษอักษรฯ,30.0,24874.09333333333,Book
Teacher,อ.พิเศษอักษรฯ,78.0,25807.0641025641,E Book
Teacher,อ.พิเศษอักษรฯ,18.0,37505.13333333334,Technologies
Teacher,อ.พิเศษอักษรฯ,6.0,37193.7,History and Geography
Teacher,อ.พิเศษอักษรฯ,42.0,35463.54523809524,Languages
Teacher,อ.พิเศษอักษรฯ,72.0,31519.809722222217,Social sciences
Teacher,อ.พิเศษอักษรฯ,144.0,28003.581250000007,Book
Teacher,อ.พิเศษอักษรฯ,18.0,37192.55555555556,History and Geography
Teacher,อ.พิเศษอักษรฯ,12.0,40895.64166666667,Languages
Teacher,อ.พิเศษอักษรฯ,6.0,40380.8,Religion
Teacher,อ.พิเศษอักษรฯ,6.0,18465.183333333334,Reserve 7
Teacher,อ.พิเศษอักษรฯ,84.0,24860.802380952373,Social sciences
Teacher,อ.พิเศษอักษรฯ,12.0,28653.30833333333,Technologies
Teacher,อ.พิเศษอักษรฯ,6.0,5729.883333333332,Literatures
Teacher,อ.พิเศษอักษรฯ,0.0,48934.87222222221,E Book
Teacher,อ.พิเศษอักษรฯ,6.0,35461.95,Book
