degree,description,location_name,content,duration_min,checkout_count
doctoral degree,ป.เอกครุศาสตร์,Central Library (5th Floor),Literatures,33032.85555555556,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library (5th Floor),Religion,32691.44305555555,90.0
doctoral degree,ป.เอกครุศาสตร์,Central Library (5th Floor),Social sciences,21291.76754385965,1.0
doctoral degree,ป.เอกครุศาสตร์,Central Library (5th Floor),Technologies,44510.8,3.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Education Collection,E Book,38627.26666666667,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Juvenile Collection (4th Floor),Religion,1423.1833333333334,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),Arts and recration,42794.11666666667,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),Book,36957.649999999994,1.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),E Book,13160.761111111111,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),History and Geography,24742.89444444444,2.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),Languages,27574.73076923077,13.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),Literatures,17228.72222222222,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),Philosophy,36366.6,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),Religion,29193.222916666666,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library : Stack (Contact Staff),Social sciences,24944.324999999997,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library @ Chamchuri 10,Arts and recration,19068.233333333334,1.0
doctoral degree,ป.เอกครุศาสตร์,Central Library @ Chamchuri 10,Book,17458.216666666667,0.0
doctoral degree,ป.เอกครุศาสตร์,Central Library @ Chamchuri 10,E Book,-2.1700000000048023,10.0
doctoral degree,ป.เอกครุศาสตร์,Central Library @ Chamchuri 10,Philosophy,49133.00833333333,2.0
doctoral degree,ป.เอกครุศาสตร์,Central Library @ Chamchuri 10,Religion,26094.55,1.0
doctoral degree,ป.เอกครุศาสตร์,Chula Business School Library,Book,30274.774999999994,0.0
doctoral degree,ป.เอกครุศาสตร์,Chula Business School Library,Languages,28622.00833333333,0.0
doctoral degree,ป.เอกครุศาสตร์,Chula Business School Library,Literatures,32855.950000000004,2.0
doctoral degree,ป.เอกครุศาสตร์,Communication Arts  Library,Philosophy,14398.866666666667,3.0
doctoral degree,ป.เอกครุศาสตร์,Communication Arts  Library : Reserve Collection,Book,37797.816666666666,1.0
doctoral degree,ป.เอกครุศาสตร์,Dentistry Library,Book,18840.983333333334,7.0
doctoral degree,ป.เอกครุศาสตร์,Economics Library,Languages,20123.1,2.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Arts and recration,22095.97956989247,49.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Book,23765.01781609195,85.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,E Book,24775.099999999995,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,History and Geography,12725.740476190476,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Languages,27506.49262295083,635.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Literatures,26191.87045454546,42.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Philosophy,19585.21466666666,104.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Religion,22853.65427350427,21.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Social sciences,18703.433333333334,1.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Special Collection,80851.4,5.0
doctoral degree,ป.เอกครุศาสตร์,Education Library,Technologies,29204.173333333332,3.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Curiculum Lab,Arts and recration,14483.533333333333,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Curiculum Lab,Book,456.7,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Curiculum Lab,History and Geography,14322.683333333332,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Curiculum Lab,Languages,25879.71666666667,9.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Curiculum Lab,Literatures,457.4333333333333,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : EDU Chula Collection,Arts and recration,28532.65,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : EDU Chula Collection,Book,94437.10000000002,5.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : EDU Chula Collection,Languages,43144.29444444444,9.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : EDU Chula Collection,Special Collection,114234.20833333334,1.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : EDU Chula Collection,Technologies,30370.9,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Juvenile Collection,Arts and recration,20703.51666666667,1.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Juvenile Collection,Book,17055.07,2.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Juvenile Collection,E Book,9425.933333333334,2.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Juvenile Collection,Languages,18283.93,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Juvenile Collection,Social sciences,23249.0,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Research Collection,Languages,34390.897222222215,19.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Research Collection,Literatures,19827.33333333333,0.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Research Collection,Special Collection,8746.266666666666,1.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Research Collection,Technologies,51558.89333333333,20.0
doctoral degree,ป.เอกครุศาสตร์,Education Library : Reserve Collection,Religion,6917.7,1.0
doctoral degree,ป.เอกครุศาสตร์,Engineering Library,E Book,28099.566666666666,3.0
doctoral degree,ป.เอกครุศาสตร์,Language Institute Library,Technologies,35191.475,2.0
doctoral degree,ป.เอกครุศาสตร์,Medicine Library,Book,24377.216666666664,1.0
doctoral degree,ป.เอกครุศาสตร์,Medicine Library,E Book,38047.96111111111,3.0
doctoral degree,ป.เอกครุศาสตร์,Political Science Library,Languages,27265.16666666666,10.0
doctoral degree,ป.เอกครุศาสตร์,Sasin Library,Languages,195815.9333333333,0.0
doctoral degree,ป.เอกครุศาสตร์,Sasin Library,Literatures,137716.51666666663,0.0
doctoral degree,ป.เอกครุศาสตร์,Sasin Library,Religion,21517.33333333333,0.0
doctoral degree,ป.เอกครุศาสตร์,Thailand and ASEAN Information Center (6th Floor),Book,25092.664166666673,25.0
doctoral degree,ป.เอกครุศาสตร์,Thailand and ASEAN Information Center (6th Floor),E Book,17203.14,9.0
doctoral degree,ป.เอกครุศาสตร์,Thailand and ASEAN Information Center (6th Floor),History and Geography,23173.13333333333,2.0
doctoral degree,ป.เอกครุศาสตร์,Thailand and ASEAN Information Center (6th Floor),Languages,32918.892592592594,15.0
doctoral degree,ป.เอกครุศาสตร์,Thailand and ASEAN Information Center (6th Floor),Literatures,23260.85,0.0
doctoral degree,ป.เอกจิตวิทยา,Central Library (5th Floor),Languages,-8075.716666666667,0.0
doctoral degree,ป.เอกจิตวิทยา,Central Library : Stack (Contact Staff),Languages,115126.55833333333,0.0
doctoral degree,ป.เอกจิตวิทยา,Central Library @ Chamchuri 10,Arts and recration,40126.53333333333,0.0
doctoral degree,ป.เอกจิตวิทยา,Central Library @ Chamchuri 10,E Book,46372.561904761904,0.0
doctoral degree,ป.เอกจิตวิทยา,Chula Business School Library,E Book,40393.066666666666,0.0
doctoral degree,ป.เอกทันตแพทยศาสตร์,Dentistry Library,E Book,61035.31111111111,6.0
doctoral degree,ป.เอกนิติศาสตร์,Central Library (4th Floor),Book,177178.11666666667,3.0
doctoral degree,ป.เอกนิติศาสตร์,Central Library (5th Floor),Languages,16383.474999999999,4.0
doctoral degree,ป.เอกนิติศาสตร์,Economics Library,E Book,41900.691666666666,6.0
doctoral degree,ป.เอกนิติศาสตร์,Economics Library,Languages,41900.98333333333,3.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library (3rd Floor),Book,13791.641666666668,4.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library (3rd Floor),E Book,24373.768333333333,22.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library (3rd Floor),Languages,20245.477777777774,7.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library (4th Floor),Book,31745.383333333328,27.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library (4th Floor),E Book,26033.928205128203,17.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library (4th Floor),Languages,29211.968333333334,26.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library (4th Floor),Literatures,30171.641666666663,6.0
doctoral degree,ป.เอกนิติศาสตร์,Law Library : Thesis (4th  Floor),Thesis,13852.213333333333,5.0
doctoral degree,ป.เอกนิติศาสตร์,Political Science Library,Languages,30420.262499999997,12.0
doctoral degree,ป.เอกนิติศาสตร์,Thailand and ASEAN Information Center (6th Floor),Languages,10027.316666666668,1.0
doctoral degree,ป.เอกนิเทศศาสตร์,Architecture Library (3rd Floor),History and Geography,102271.00999999998,25.0
doctoral degree,ป.เอกนิเทศศาสตร์,Architecture Library (Quiet Zone),Book,17101.0,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Architecture Library (Quiet Zone),History and Geography,16327.216666666665,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Architecture Library (Quiet Zone),Philosophy,12909.9,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Arts Library,Book,11846.2375,17.0
doctoral degree,ป.เอกนิเทศศาสตร์,Arts Library,E Book,31581.51296296296,54.0
doctoral degree,ป.เอกนิเทศศาสตร์,Arts Library,Languages,17622.583333333332,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Arts Library,Philosophy,28842.816666666666,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,Arts Library,Social sciences,11491.7,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Arts Library,Technologies,27505.01666666667,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),Arts and recration,24449.529999999995,41.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),Book,18490.357499999995,369.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),E Book,19809.091666666667,47.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),Languages,40290.8,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),Literatures,30468.187164750972,241.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),Philosophy,22904.294230769232,230.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),Religion,31213.43333333333,3.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (4th Floor),Technologies,19761.904444444444,290.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Book,18201.516811594207,579.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),E Book,19991.75416666667,72.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),History and Geography,15741.709090909093,110.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Languages,25287.860142118858,1292.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Literatures,14073.5,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Philosophy,14989.7,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Religion,22670.13565891473,212.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Reserve 7,8251.824999999999,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Social sciences,7673.142777777777,150.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library (5th Floor),Technologies,31905.533333333336,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Audio-Visual Collection (3rd Floor),Technologies,136.46666666666667,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Reserve Collection (1st Floor),Book,4129.700000000002,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Reserve Collection (1st Floor),History and Geography,6228.6500000000015,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Reserve Collection (1st Floor),Languages,11287.683333333332,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Reserve Collection (1st Floor),Reserve 7,4129.700000000002,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),Book,13866.650000000001,55.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),History and Geography,21883.5,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),Languages,20782.8,72.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),Literatures,35869.98,19.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),Philosophy,33971.0,12.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),Religion,17262.11,28.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),Social sciences,9938.688888888888,15.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library : Stack (Contact Staff),Technologies,20093.066666666666,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library @ Chamchuri 10,Book,14731.298333333334,40.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library @ Chamchuri 10,E Book,34293.31851851852,48.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library @ Chamchuri 10,Languages,24287.666666666664,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library @ Chamchuri 10,Literatures,25196.4,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Central Library @ Chamchuri 10,Religion,8562.645833333334,20.0
doctoral degree,ป.เอกนิเทศศาสตร์,Chula Business School Library,Arts and recration,21406.316666666666,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,Chula Business School Library,Literatures,21969.058333333327,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Chula Business School Library,Philosophy,10008.316666666668,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,College of Public Health Sciences Library,Book,7567.2,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Arts and recration,32327.591666666667,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Book,24205.466666666664,130.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,E Book,24643.692666666662,118.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,History and Geography,37020.539215686265,103.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Languages,33465.431617647046,1301.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Literatures,25832.5248,248.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Philosophy,35544.99298245613,331.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Religion,19906.43333333333,98.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Software CD-ROM,20055.8,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library,Technologies,21480.505555555555,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library : Research Collection,Book,28764.56923076923,81.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library : Research Collection,History and Geography,18409.55,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library : Research Collection,Languages,19778.575,58.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library : Research Collection,Literatures,14052.433333333332,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library : Research Collection,Philosophy,21170.50833333333,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Communication Arts  Library : Thesis,Thesis,8315.677777777777,205.0
doctoral degree,ป.เอกนิเทศศาสตร์,Dentistry Library,Book,10370.016666666666,3.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,Arts and recration,30242.616666666665,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,Book,14455.38,33.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,E Book,24183.0125,24.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,Languages,22804.00888888889,101.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,Literatures,19361.187500000004,15.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,Philosophy,13433.383333333331,31.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,Social sciences,20349.058333333334,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library,Technologies,36240.26666666666,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library : EDU Chula Collection,Arts and recration,10060.266666666666,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library : EDU Chula Collection,Languages,29472.775,12.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library : EDU Chula Collection,Special Collection,15709.433333333334,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library : EDU Chula Collection,Technologies,34751.65,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Education Library : Juvenile Collection,E Book,4358.500000000001,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Engineering Library,Languages,27452.55,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Fine & Applied Arts Library,Book,10001.833333333334,15.0
doctoral degree,ป.เอกนิเทศศาสตร์,Fine & Applied Arts Library : Research Collection,Reserve 3,10072.216666666667,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Language Institute Library,E Book,11632.8,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Language Institute Library,E Book for Staff,14207.329999999998,33.0
doctoral degree,ป.เอกนิเทศศาสตร์,Language Institute Library,Languages,249.65000000000003,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Language Institute Library,Technologies,13041.570833333331,24.0
doctoral degree,ป.เอกนิเทศศาสตร์,Law Library (3rd Floor),Book,6782.961111111111,21.0
doctoral degree,ป.เอกนิเทศศาสตร์,Law Library (3rd Floor),E Book,32874.15833333334,0.0
doctoral degree,ป.เอกนิเทศศาสตร์,Law Library (4th Floor),Book,31591.25833333333,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Law Library (4th Floor),E Book,32232.720833333333,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Medicine Library,Book,8350.85,25.0
doctoral degree,ป.เอกนิเทศศาสตร์,Pharmaceutical Sciences Library,Book,14243.733333333334,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,Arts and recration,38717.816666666666,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,Book,19937.027777777777,29.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,E Book,34030.63611111111,35.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,Languages,29914.532051282044,54.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,Philosophy,30809.48333333333,26.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,Religion,2722.1666666666665,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,Special Collection,20453.75,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Political Science Library,Technologies,30479.316666666666,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Sasin Library,Book,14555.583333333336,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Sasin Library,Languages,25886.280000000002,31.0
doctoral degree,ป.เอกนิเทศศาสตร์,Sasin Library,Literatures,30149.5,37.0
doctoral degree,ป.เอกนิเทศศาสตร์,Sasin Library,Philosophy,14162.95,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Science Library,Book,739.1166666666666,14.0
doctoral degree,ป.เอกนิเทศศาสตร์,Science Library : Government Publication,Languages,2580.5,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Science Library : Project,Book,2025.0916666666667,12.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Book,18652.22648148148,469.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),E Book,19983.34880952381,160.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),History and Geography,12223.07,25.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Languages,17006.819523809525,183.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Literatures,4173.883333333334,7.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Philosophy,8599.483333333334,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Reserve 3,26971.977777777778,15.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Reserve 7,31516.191666666666,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor),Social sciences,12251.191666666666,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Indian Studies,E Book,15918.4,5.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Thailand Collection,History and Geography,7685.758333333334,10.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Thesis,E Thesis,11844.675,12.0
doctoral degree,ป.เอกนิเทศศาสตร์,Thailand and ASEAN Information Center (6th Floor) : Thesis,Thesis,10576.316666666668,22.0
doctoral degree,ป.เอกประชากรศาสตร์,Central Library (4th Floor),Literatures,28856.91666666667,0.0
doctoral degree,ป.เอกประชากรศาสตร์,Central Library (4th Floor),Philosophy,41204.600000000006,0.0
doctoral degree,ป.เอกประชากรศาสตร์,Central Library (5th Floor),Book,28857.6,0.0
doctoral degree,ป.เอกประชากรศาสตร์,Central Library (5th Floor),Languages,24476.408333333333,0.0
doctoral degree,ป.เอกประชากรศาสตร์,Central Library : Stack (Contact Staff),Languages,20625.63333333333,0.0
doctoral degree,ป.เอกประชากรศาสตร์,Political Science Library,E Book,169858.81666666668,0.0
doctoral degree,ป.เอกประชากรศาสตร์,Political Science Library,Languages,18713.30833333333,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library (4th Floor),Arts and recration,28035.254166666666,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library (4th Floor),E Book,17216.833333333336,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library (5th Floor),Book,22060.68958333333,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library (5th Floor),History and Geography,22180.388888888887,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library (5th Floor),Languages,32093.72222222222,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library : Reserve Collection (1st Floor),History and Geography,9101.161111111112,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library : Stack (Contact Staff),Arts and recration,22786.6,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library : Stack (Contact Staff),Book,14163.475000000002,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library : Stack (Contact Staff),History and Geography,28148.754166666666,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Central Library : Stack (Contact Staff),Languages,36039.48333333333,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Chula Business School Library,Languages,37697.48333333333,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Education Library,Languages,35481.63666666667,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Engineering Library,E Book,7040.866666666668,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Medicine Library,Book,20163.716666666667,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Medicine Library,E Book,20121.949999999997,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Medicine Library : Stack,Book,20287.85,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,Arts and recration,17260.350000000002,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,Book,13089.135185185183,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,E Book,12546.657254901958,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,E Book for Staff,24327.78333333333,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,E Reserve 7,15946.808333333334,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,Fulltext CD-ROM,14709.213333333333,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,Laser Disc,12146.258333333331,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library,Technologies,17095.066666666666,0.0
doctoral degree,ป.เอกปิโตรเลียมและปิโตเคมี,Petroleum & Petrochemical College Library : Thesis,E Thesis,4590.527956989247,0.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Arts Library,Arts and recration,10024.566666666668,1.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Central Library (4th Floor),Literatures,18628.35,1.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Central Library (5th Floor),Religion,24615.5,1.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Central Library : Stack (Contact Staff),E Book,5786.516666666666,1.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Central Library @ Chamchuri 10,Arts and recration,2774.208333333333,2.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Central Library @ Chamchuri 10,E Book,43087.26944444444,18.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Central Library @ Chamchuri 10,Literatures,49055.729999999996,5.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Chula Business School Library,E Book,69371.70000000001,1.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Education Library,Book,49080.71666666667,1.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Thailand and ASEAN Information Center (6th Floor),Book,-889.0916666666667,2.0
doctoral degree,ป.เอกพยาบาลศาสตร์,Thailand and ASEAN Information Center (6th Floor),E Book,-889.3222222222222,3.0
doctoral degree,ป.เอกพาณิชยศาสตร์และการบัญชี,Arts Library,Book,11851.633333333333,1.0
doctoral degree,ป.เอกพาณิชยศาสตร์และการบัญชี,Arts Library,E Book,18762.983333333334,7.0
doctoral degree,ป.เอกพาณิชยศาสตร์และการบัญชี,Central Library (4th Floor),Arts and recration,4267.4326086956535,37.0
doctoral degree,ป.เอกพาณิชยศาสตร์และการบัญชี,Central Library (4th Floor),Book,7735.675,3.0
doctoral degree,ป.เอกพาณิชยศาสตร์และการบัญชี,Central Library (4th Floor),Literatures,22986.192424242417,42.0
doctoral degree,ป.เอกพาณิชยศาสตร์และการบัญชี,Central Library (4th Floor),Philosophy,18462.493055555555,49.0
doctoral degree,ป.เอกพาณิชยศาสตร์และการบัญชี,Central Library (5th Floor),Book,25752.47407407407,63.0
